epoch_number,train_acc,train_loss,combined_val_acc,combined_val_loss,clean_val_acc,clean_val_loss,triggered_val_acc,triggered_val_loss
66,92.66604450385911,0.1082747429442991,92.93183113326302,0.2164194413593837,85.86366226652603,0.19215117740843976,100.0,0.024268263950943947
67,92.50455891847193,0.10754066748943712,93.17274733780152,0.2112051649019122,86.34549467560304,0.19196296576410532,100.0,0.019242199137806892
68,92.49598111782002,0.10804366927394378,93.57691457149662,0.21375278223838126,87.15382914299323,0.18903267968978202,100.0,0.024720102548599243
69,92.5393826110364,0.10724735580983438,94.05002891844997,0.21653475066913025,88.10005783689994,0.18731231069458382,100.0,0.029222439974546432
70,92.4990112146896,0.10390239518268832,93.46517453135101,0.23572033271193504,86.930349062702,0.19789640977978706,100.0,0.03782392293214798
71,91.69568320740815,0.11167474234077547,92.94054919538667,0.21304374347840035,85.88109839077332,0.18824746619377816,100.0,0.024796277284622192
72,93.10756741388984,0.10260185163601168,93.5082332528153,0.22087201289832592,87.0164665056306,0.18724128045141697,100.0,0.03363073244690895
73,93.12220540828089,0.0988456296867558,92.42437612696901,0.22048094309866428,84.848752253938,0.2079687686637044,100.0,0.012512174434959888
74,93.18528010971386,0.09940823047821011,93.38777515054605,0.21818941179662943,86.7755503010921,0.19584604818373919,100.0,0.022343363612890244
75,93.12220540828089,0.10081010913043949,94.38578062804069,0.23858890549412795,88.77156125608138,0.20119417698255607,100.0,0.037394728511571884
76,93.02733711115306,0.0980716381621148,94.92810788282924,0.2682070160018546,89.85621576565849,0.20737421007028647,100.0,0.060832805931568146
77,93.07376870123898,0.1013699200370216,93.68892040621917,0.2276714923126357,87.37784081243834,0.2069612177354949,100.0,0.020710274577140808
78,93.47189011805335,0.09313020983245224,92.53611616711461,0.24017994491649525,85.07223233422924,0.21327909654272453,100.0,0.026900848373770714
79,94.01788410577741,0.09267991402053408,92.88877241179873,0.22639853493975742,85.77754482359745,0.2044982145141278,100.0,0.021900320425629616
80,93.348770812057,0.09152653533133812,94.66103749191984,0.24491367741887057,89.32207498383968,0.2022098663396069,100.0,0.04270381107926369
81,94.01485400890785,0.08780552495071399,93.78349011669445,0.23035805539361068,87.5669802333889,0.20187589951923915,100.0,0.02848215587437153
